city,lat,lon,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,hour,day,month,day_of_week,aqi_lag_1,aqi_lag_3,aqi_lag_24,aqi_rolling_mean_6,aqi_change_rate,temperature,humidity,pressure,wind_speed,wind_deg,cloudiness,rain_1h
Karachi,24.8607,67.0011,2026-03-06 06:00:00+00:00,99.7,116.3,0.01,0.08,81.94,0.68,35.24,105.03,0.0,6,6,3,4,96.9,91.4,73.7,92.36666666666669,0.028895768833849297,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 07:00:00+00:00,103.6,116.03,0.01,0.07,81.0,0.65,36.56,110.09,0.0,7,6,3,4,99.7,94.2,75.3,95.61666666666669,0.03911735205616842,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 08:00:00+00:00,107.3,115.49,0.01,0.06,79.93,0.62,38.06,114.92,0.0,8,6,3,4,103.6,96.9,77.0,98.85000000000004,0.03571428571428575,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 09:00:00+00:00,111.3,114.81,0.01,0.06,78.85,0.58,39.67,119.36,0.0,9,6,3,4,107.3,99.7,500.0,102.1666666666667,0.037278657968313145,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 10:00:00+00:00,115.2,114.41,0.01,0.07,78.25,0.54,41.28,123.21,0.0,10,6,3,4,111.3,103.6,79.3,105.66666666666669,0.03504043126684641,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 11:00:00+00:00,117.5,113.53,0.01,0.07,77.34,0.5,42.19,124.82,0.0,11,6,3,4,115.2,107.3,80.0,109.10000000000002,0.019965277777777752,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 12:00:00+00:00,118.0,113.07,0.01,0.08,76.47,0.47,42.41,124.62,0.0,12,6,3,4,117.5,111.3,80.5,112.15000000000002,0.00425531914893617,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 13:00:00+00:00,117.5,113.47,0.01,0.11,76.31,0.45,42.22,123.49,0.0,13,6,3,4,118.0,115.2,80.9,114.4666666666667,-0.00423728813559322,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 14:00:00+00:00,115.9,113.94,0.0,0.13,76.45,0.44,41.54,121.07,0.0,14,6,3,4,117.5,117.5,81.3,115.90000000000002,-0.013617021276595696,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 15:00:00+00:00,113.5,114.74,0.0,0.14,76.57,0.44,40.58,117.78,0.0,15,6,3,4,115.9,118.0,81.5,116.2666666666667,-0.02070750647109582,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 16:00:00+00:00,110.8,115.35,0.0,0.14,77.05,0.43,39.5,114.23,0.0,16,6,3,4,113.5,117.5,81.2,115.53333333333336,-0.023788546255506634,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 17:00:00+00:00,108.2,116.18,0.0,0.13,77.66,0.43,38.43,110.69,0.0,17,6,3,4,110.8,115.9,500.0,113.98333333333335,-0.023465703971119082,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 18:00:00+00:00,105.4,116.86,0.0,0.13,78.64,0.43,37.3,106.83,0.0,18,6,3,4,108.2,113.5,79.9,111.88333333333337,-0.025878003696857645,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 19:00:00+00:00,102.4,117.36,0.0,0.13,79.63,0.44,36.08,102.74,0.0,19,6,3,4,105.4,110.8,79.1,109.36666666666669,-0.028462998102466792,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 20:00:00+00:00,99.0,117.74,0.0,0.13,80.59,0.44,34.92,98.92,0.0,20,6,3,4,102.4,108.2,78.4,106.55000000000003,-0.033203125000000056,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 21:00:00+00:00,96.7,118.03,0.0,0.13,81.64,0.44,33.81,95.41,0.0,21,6,3,4,99.0,105.4,77.9,103.75000000000004,-0.023232323232323205,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 22:00:00+00:00,94.0,118.56,0.0,0.13,82.78,0.45,32.57,92.29,0.0,22,6,3,4,96.7,102.4,77.5,100.95000000000005,-0.027921406411582243,,,,,,,
Karachi,24.8607,67.0011,2026-03-06 23:00:00+00:00,91.2,119.43,0.0,0.13,84.47,0.47,31.2,89.17,0.0,23,6,3,4,94.0,99.0,500.0,98.11666666666669,-0.02978723404255316,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 00:00:00+00:00,88.1,120.75,0.0,0.14,86.82,0.49,29.76,86.33,0.0,0,7,3,5,91.2,96.7,80.6,95.23333333333336,-0.03399122807017553,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 01:00:00+00:00,85.2,122.81,0.0,0.14,89.87,0.51,28.36,83.84,0.0,1,7,3,5,88.1,94.0,84.1,92.36666666666669,-0.03291713961407482,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 02:00:00+00:00,82.7,125.13,0.0,0.15,93.12,0.52,27.16,81.8,0.0,2,7,3,5,85.2,91.2,87.9,89.65000000000003,-0.029342723004694836,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 03:00:00+00:00,80.8,127.26,0.0,0.19,96.15,0.54,26.26,80.29,0.0,3,7,3,5,82.7,88.1,91.4,87.00000000000004,-0.022974607013301156,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 04:00:00+00:00,79.3,128.65,0.01,0.18,98.49,0.54,25.56,79.02,0.0,4,7,3,5,80.8,85.2,94.2,84.55000000000003,-0.018564356435643563,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 05:00:00+00:00,78.2,129.95,0.01,0.13,100.25,0.54,25.04,77.98,0.0,5,7,3,5,79.3,82.7,96.9,82.38333333333337,-0.01387137452711216,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 06:00:00+00:00,77.2,130.92,0.01,0.1,101.26,0.53,24.54,76.77,0.0,6,7,3,5,78.2,80.8,99.7,80.56666666666669,-0.01278772378516624,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 07:00:00+00:00,76.3,131.47,0.01,0.08,101.18,0.52,24.13,75.68,0.0,7,7,3,5,77.2,79.3,103.6,79.08333333333336,-0.011658031088082974,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 08:00:00+00:00,75.6,131.5,0.01,0.08,100.05,0.51,23.81,74.58,0.0,8,7,3,5,76.3,78.2,107.3,77.90000000000003,-0.009174311926605542,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 09:00:00+00:00,75.1,131.34,0.01,0.07,98.69,0.5,23.54,73.39,0.0,9,7,3,5,75.6,77.2,111.3,76.95000000000003,-0.006613756613756614,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 10:00:00+00:00,74.4,131.7,0.01,0.07,98.02,0.49,23.25,72.06,0.0,10,7,3,5,75.1,76.3,115.2,76.13333333333337,-0.009320905459387333,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 11:00:00+00:00,73.6,131.8,0.01,0.08,97.84,0.49,22.87,70.16,0.0,11,7,3,5,74.4,75.6,117.5,75.36666666666669,-0.010752688172043163,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 12:00:00+00:00,72.8,132.2,0.01,0.1,98.46,0.48,22.47,67.96,0.0,12,7,3,5,73.6,75.1,118.0,74.63333333333337,-0.010869565217391266,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 13:00:00+00:00,71.9,132.79,0.01,0.13,99.83,0.48,22.04,65.69,0.0,13,7,3,5,72.8,74.4,117.5,73.90000000000002,-0.012362637362637246,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 14:00:00+00:00,71.0,133.2,0.0,0.16,101.68,0.49,21.59,63.28,0.0,14,7,3,5,71.9,73.6,115.9,73.13333333333337,-0.012517385257301885,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 15:00:00+00:00,69.9,133.58,0.0,0.16,103.92,0.49,21.1,60.71,0.0,15,7,3,5,71.0,72.8,113.5,72.2666666666667,-0.015492957746478794,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 16:00:00+00:00,68.9,133.43,0.0,0.15,105.68,0.49,20.59,58.11,0.0,16,7,3,5,69.9,71.9,110.8,71.35000000000002,-0.014306151645207437,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 17:00:00+00:00,68.0,133.57,0.0,0.15,107.62,0.49,20.17,55.75,0.0,17,7,3,5,68.9,71.0,108.2,70.4166666666667,-0.013062409288824465,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 18:00:00+00:00,67.2,133.88,0.0,0.14,109.53,0.5,19.81,53.51,0.0,18,7,3,5,68.0,69.9,105.4,69.48333333333336,-0.0117647058823529,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 19:00:00+00:00,66.5,134.16,0.0,0.13,110.73,0.5,19.49,51.39,0.0,19,7,3,5,67.2,68.9,102.4,68.58333333333337,-0.010416666666666708,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 20:00:00+00:00,66.2,134.91,0.0,0.13,111.88,0.5,19.32,49.75,0.0,20,7,3,5,66.5,68.0,99.0,67.78333333333337,-0.004511278195488679,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 21:00:00+00:00,66.0,135.89,0.0,0.13,112.69,0.5,19.24,48.38,0.0,21,7,3,5,66.2,67.2,96.7,67.13333333333337,-0.0030211480362538194,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 22:00:00+00:00,66.0,137.1,0.0,0.12,113.3,0.49,19.22,47.2,0.0,22,7,3,5,66.0,66.5,94.0,66.65000000000003,0.0,,,,,,,
Karachi,24.8607,67.0011,2026-03-07 23:00:00+00:00,66.1,138.84,0.0,0.12,113.82,0.49,19.3,46.4,0.0,23,7,3,5,66.0,66.2,91.2,66.33333333333336,0.001515151515151429,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 00:00:00+00:00,66.5,140.75,0.0,0.12,114.26,0.48,19.48,45.98,0.0,0,8,3,6,66.1,66.0,88.1,66.2166666666667,0.006051437216338967,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 01:00:00+00:00,67.0,142.56,0.0,0.12,114.77,0.48,19.73,45.82,0.0,1,8,3,6,66.5,66.0,85.2,66.30000000000003,0.007518796992481203,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 02:00:00+00:00,67.7,144.57,0.0,0.12,115.42,0.48,20.02,45.8,0.0,2,8,3,6,67.0,66.1,82.7,66.55000000000003,0.010447761194029893,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 03:00:00+00:00,68.1,146.65,0.0,0.14,116.01,0.47,20.25,45.75,0.0,3,8,3,6,67.7,66.5,80.8,66.90000000000002,0.0059084194977842164,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 04:00:00+00:00,68.2,147.09,0.01,0.12,115.77,0.47,20.3,45.36,0.0,4,8,3,6,68.1,67.0,79.3,67.2666666666667,0.0014684287812042369,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 05:00:00+00:00,68.3,147.74,0.01,0.08,115.21,0.45,20.32,44.99,0.0,5,8,3,6,68.2,67.7,78.2,67.63333333333337,0.0014662756598239634,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 06:00:00+00:00,68.3,148.15,0.01,0.06,113.83,0.44,20.32,44.53,0.0,6,8,3,6,68.3,68.1,77.2,67.93333333333337,0.0,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 07:00:00+00:00,68.1,147.87,0.01,0.05,111.13,0.42,20.25,43.98,0.0,7,8,3,6,68.3,68.2,76.3,68.11666666666669,-0.0029282576866764692,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 08:00:00+00:00,67.8,146.96,0.01,0.05,107.77,0.4,20.1,43.38,0.0,8,8,3,6,68.1,68.3,75.6,68.13333333333335,-0.004405286343612294,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 09:00:00+00:00,67.5,146.05,0.01,0.05,104.83,0.37,19.93,42.86,0.0,9,8,3,6,67.8,68.3,75.1,68.03333333333336,-0.004424778761061905,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 10:00:00+00:00,67.4,146.12,0.01,0.05,103.09,0.36,19.92,42.73,0.0,10,8,3,6,67.5,68.1,74.4,67.90000000000003,-0.0014814814814813973,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 11:00:00+00:00,67.4,145.76,0.01,0.06,101.76,0.36,19.89,42.61,0.0,11,8,3,6,67.4,67.8,73.6,67.75000000000003,0.0,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 12:00:00+00:00,67.4,145.76,0.01,0.08,101.12,0.35,19.89,42.6,0.0,12,8,3,6,67.4,67.5,72.8,67.60000000000002,0.0,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 13:00:00+00:00,67.7,146.63,0.0,0.1,101.64,0.36,20.03,42.9,0.0,13,8,3,6,67.4,67.4,71.9,67.53333333333337,0.0044510385756676134,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 14:00:00+00:00,68.1,147.62,0.0,0.14,102.19,0.36,20.25,43.33,0.0,14,8,3,6,67.7,67.4,71.0,67.58333333333336,0.0059084194977842164,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 15:00:00+00:00,68.6,148.66,0.0,0.14,102.99,0.37,20.49,43.81,0.0,15,8,3,6,68.1,67.4,69.9,67.7666666666667,0.007342143906020559,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 16:00:00+00:00,68.8,148.69,0.0,0.13,103.43,0.37,20.57,43.99,0.0,16,8,3,6,68.6,67.7,68.9,68.00000000000001,0.0029154518950437734,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 17:00:00+00:00,68.8,149.0,0.0,0.13,103.94,0.37,20.58,44.0,0.0,17,8,3,6,68.8,68.1,68.0,68.23333333333336,0.0,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 18:00:00+00:00,68.7,148.73,0.0,0.12,104.48,0.36,20.54,43.93,0.0,18,8,3,6,68.8,68.6,67.2,68.45000000000003,-0.0014534883720929406,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 19:00:00+00:00,68.5,147.94,0.0,0.11,104.66,0.36,20.42,43.69,0.0,19,8,3,6,68.7,68.8,66.5,68.58333333333336,-0.002911208151382865,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 20:00:00+00:00,68.4,147.64,0.0,0.11,104.64,0.35,20.38,43.53,0.0,20,8,3,6,68.5,68.8,66.2,68.63333333333337,-0.0014598540145984572,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 21:00:00+00:00,68.4,147.11,0.0,0.1,104.51,0.34,20.36,43.48,0.0,21,8,3,6,68.4,68.7,66.0,68.60000000000002,0.0,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 22:00:00+00:00,68.5,146.95,0.0,0.1,104.55,0.34,20.41,43.67,0.0,22,8,3,6,68.4,68.5,66.0,68.55000000000003,0.0014619883040934841,,,,,,,
Karachi,24.8607,67.0011,2026-03-08 23:00:00+00:00,68.9,146.91,0.0,0.1,104.84,0.33,20.59,44.19,0.0,23,8,3,6,68.5,68.4,66.1,68.5666666666667,0.0058394160583942435,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 00:00:00+00:00,69.8,147.59,0.0,0.09,105.22,0.33,21.03,45.28,0.0,0,9,3,0,68.9,68.4,66.5,68.75000000000003,0.013062409288824258,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 01:00:00+00:00,71.3,149.25,0.0,0.09,105.54,0.34,21.74,46.87,0.0,1,9,3,0,69.8,68.5,67.0,69.2166666666667,0.021489971346704873,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 02:00:00+00:00,72.6,150.95,0.0,0.09,105.76,0.34,22.37,48.2,0.0,2,9,3,0,71.3,68.9,67.7,69.9166666666667,0.018232819074333762,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 03:00:00+00:00,73.4,152.24,0.0,0.11,105.99,0.33,22.74,49.02,0.0,3,9,3,0,72.6,69.8,68.1,70.75000000000001,0.011019283746556632,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 04:00:00+00:00,73.3,152.55,0.01,0.09,105.47,0.32,22.69,49.08,0.0,4,9,3,0,73.4,71.3,68.2,71.55000000000003,-0.0013623978201636037,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 05:00:00+00:00,72.9,152.71,0.01,0.07,104.53,0.31,22.49,48.93,0.0,5,9,3,0,73.3,72.6,68.3,72.2166666666667,-0.005457025920873008,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 06:00:00+00:00,72.6,152.99,0.01,0.05,103.05,0.3,22.37,48.99,0.0,6,9,3,0,72.9,73.4,68.3,72.68333333333335,-0.004115226337448715,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 07:00:00+00:00,72.1,151.8,0.01,0.05,101.13,0.28,22.14,48.96,0.0,7,9,3,0,72.6,73.3,68.1,72.8166666666667,-0.006887052341597796,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 08:00:00+00:00,71.5,150.06,0.01,0.04,98.64,0.26,21.85,48.73,0.0,8,9,3,0,72.1,72.9,67.8,72.63333333333337,-0.008321775312066496,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 09:00:00+00:00,70.4,147.6,0.01,0.04,96.57,0.24,21.34,48.17,0.0,9,9,3,0,71.5,72.6,67.5,72.13333333333337,-0.015384615384615306,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 10:00:00+00:00,68.8,144.32,0.01,0.04,95.62,0.22,20.57,47.06,0.0,10,9,3,0,70.4,72.1,67.4,71.38333333333337,-0.022727272727272846,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 11:00:00+00:00,67.6,141.71,0.01,0.05,94.06,0.21,20.0,45.66,0.0,11,9,3,0,68.8,71.5,67.4,70.50000000000001,-0.01744186046511632,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 12:00:00+00:00,66.4,139.45,0.01,0.06,93.11,0.19,19.44,44.16,0.0,12,9,3,0,67.6,70.4,67.4,69.4666666666667,-0.017751479289940662,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 13:00:00+00:00,65.1,137.15,0.0,0.08,93.0,0.18,18.82,42.63,0.0,13,9,3,0,66.4,68.8,67.7,68.30000000000003,-0.01957831325301222,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 14:00:00+00:00,63.6,134.14,0.0,0.1,93.06,0.17,18.07,40.85,0.0,14,9,3,0,65.1,67.6,68.1,66.98333333333336,-0.023041474654377773,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 15:00:00+00:00,62.2,131.46,0.0,0.1,93.14,0.17,17.44,39.3,0.0,15,9,3,0,63.6,66.4,68.6,65.61666666666669,-0.02201257861635218,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 16:00:00+00:00,61.3,129.26,0.0,0.1,93.26,0.17,17.02,38.24,0.0,16,9,3,0,62.2,65.1,68.8,64.36666666666669,-0.014469453376205879,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 17:00:00+00:00,60.9,127.41,0.0,0.1,93.34,0.17,16.83,37.76,0.0,17,9,3,0,61.3,63.6,68.8,63.25000000000002,-0.006525285481239781,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 18:00:00+00:00,61.0,126.12,0.0,0.09,93.4,0.17,16.87,37.92,0.0,18,9,3,0,60.9,62.2,68.7,62.35000000000002,0.0016420361247947688,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 19:00:00+00:00,61.6,124.98,0.0,0.09,93.39,0.19,17.14,38.81,0.0,19,9,3,0,61.0,61.3,68.5,61.76666666666669,0.009836065573770515,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 20:00:00+00:00,62.5,124.43,0.0,0.09,93.61,0.2,17.59,40.54,0.0,20,9,3,0,61.6,60.9,68.4,61.583333333333364,0.014610389610389588,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 21:00:00+00:00,63.8,123.87,0.0,0.09,93.77,0.22,18.18,43.11,0.0,21,9,3,0,62.5,61.0,68.4,61.85000000000003,0.020799999999999954,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 22:00:00+00:00,65.2,123.05,0.0,0.09,94.2,0.25,18.86,46.56,0.0,22,9,3,0,63.8,61.6,68.5,62.50000000000003,0.02194357366771169,,,,,,,
Karachi,24.8607,67.0011,2026-03-09 23:00:00+00:00,66.8,122.38,0.0,0.08,94.31,0.27,19.63,50.64,0.0,23,9,3,0,65.2,62.5,68.9,63.483333333333356,0.024539877300613407,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 00:00:00+00:00,500.0,121.77,0.0,0.08,94.31,0.29,20.37,54.48,0.0,0,10,3,1,66.8,63.8,69.8,136.65000000000003,6.485029940119761,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 01:00:00+00:00,69.7,121.17,0.0,0.08,94.05,0.31,21.0,57.46,0.0,1,10,3,1,500.0,65.2,71.3,138.00000000000003,-0.8606,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 02:00:00+00:00,71.1,121.03,0.0,0.08,93.8,0.32,21.68,60.17,0.0,2,10,3,1,69.7,66.8,72.6,139.43333333333337,0.02008608321377319,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 03:00:00+00:00,72.5,120.95,0.0,0.09,93.52,0.32,22.33,62.42,0.0,3,10,3,1,71.1,500.0,73.4,140.88333333333335,0.01969057665260205,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 04:00:00+00:00,73.4,120.97,0.01,0.09,93.38,0.33,22.76,63.47,0.0,4,10,3,1,72.5,69.7,73.3,142.25000000000003,0.012413793103448353,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 05:00:00+00:00,74.2,121.12,0.01,0.07,92.87,0.33,23.11,64.05,0.0,5,10,3,1,73.4,71.1,72.9,143.48333333333338,0.010899182561307862,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 06:00:00+00:00,75.1,121.42,0.01,0.06,91.63,0.32,23.56,64.99,0.0,6,10,3,1,74.2,72.5,72.6,72.6666666666667,0.012129380053908241,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 07:00:00+00:00,76.2,121.28,0.01,0.05,89.29,0.32,24.1,66.47,0.0,7,10,3,1,75.1,73.4,72.1,73.75000000000003,0.01464713715046616,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 08:00:00+00:00,77.5,121.12,0.01,0.05,86.49,0.3,24.72,68.1,0.0,8,10,3,1,76.2,74.2,71.5,74.81666666666669,0.017060367454068203,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 09:00:00+00:00,78.7,121.25,0.01,0.05,83.77,0.29,25.28,69.52,0.0,9,10,3,1,77.5,75.1,70.4,75.85000000000002,0.015483870967741972,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 10:00:00+00:00,80.0,121.47,0.01,0.05,81.71,0.28,25.88,70.64,0.0,10,10,3,1,78.7,76.2,68.8,76.95000000000003,0.01651842439644215,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 11:00:00+00:00,80.9,121.32,0.01,0.06,79.62,0.27,26.31,71.18,0.0,11,10,3,1,80.0,77.5,67.6,78.06666666666669,0.01125000000000007,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 12:00:00+00:00,81.4,120.92,0.01,0.07,78.26,0.25,26.56,71.08,0.0,12,10,3,1,80.9,78.7,66.4,79.11666666666669,0.006180469715698393,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 13:00:00+00:00,81.9,120.81,0.0,0.09,77.5,0.24,26.78,70.75,0.0,13,10,3,1,81.4,80.0,65.1,80.0666666666667,0.006142506142506142,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 14:00:00+00:00,82.2,120.31,0.0,0.11,76.67,0.23,26.95,70.24,0.0,14,10,3,1,81.9,80.9,63.6,80.85000000000004,0.003663003663003628,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 15:00:00+00:00,82.6,119.5,0.0,0.11,75.57,0.22,27.11,69.71,0.0,15,10,3,1,82.2,81.4,62.2,81.50000000000004,0.0048661800486616965,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 16:00:00+00:00,82.8,118.68,0.0,0.11,74.44,0.21,27.21,68.91,0.0,16,10,3,1,82.6,81.9,61.3,81.9666666666667,0.002421307506053303,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 17:00:00+00:00,83.0,117.91,0.0,0.1,73.5,0.2,27.33,67.97,0.0,17,10,3,1,82.8,82.2,60.9,82.3166666666667,0.002415458937198102,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 18:00:00+00:00,83.2,117.22,0.0,0.1,72.83,0.19,27.42,66.58,0.0,18,10,3,1,83.0,82.6,61.0,82.6166666666667,0.0024096385542169015,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 19:00:00+00:00,83.1,116.32,0.0,0.09,72.27,0.19,27.36,64.5,0.0,19,10,3,1,83.2,82.8,61.6,82.81666666666669,-0.0012019230769231793,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 20:00:00+00:00,83.0,115.74,0.0,0.08,71.97,0.18,27.3,62.54,0.0,20,10,3,1,83.1,83.0,62.5,82.95000000000003,-0.0012033694344162976,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 21:00:00+00:00,82.6,115.37,0.0,0.08,71.79,0.18,27.14,60.32,0.0,21,10,3,1,83.0,83.2,63.8,82.95000000000003,-0.004819277108433803,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 22:00:00+00:00,81.8,114.79,0.0,0.07,72.03,0.18,26.73,57.31,0.0,22,10,3,1,82.6,83.1,65.2,82.78333333333336,-0.00968523002421304,,,,,,,
Karachi,24.8607,67.0011,2026-03-10 23:00:00+00:00,80.5,114.33,0.0,0.07,72.78,0.18,26.12,53.94,0.0,23,10,3,1,81.8,83.0,66.8,82.36666666666669,-0.015892420537897276,,,,,,,
Karachi,24.8607,67.0011,2026-03-11 00:00:00+00:00,79.1,114.14,0.0,0.06,73.87,0.2,25.45,50.71,0.0,0,11,3,2,80.5,82.6,500.0,81.68333333333335,-0.017391304347826157,,,,,,,
Karachi,24.8607,67.0011,2026-03-11 01:00:00+00:00,77.8,114.01,0.0,0.06,75.47,0.21,24.82,48.0,0.0,1,11,3,2,79.1,81.8,69.7,80.80000000000003,-0.016434892541087195,,,,,,,
Karachi,24.8607,67.0011,2026-03-11 02:00:00+00:00,76.7,114.19,0.0,0.06,77.26,0.23,24.33,46.24,0.0,2,11,3,2,77.8,80.5,71.1,79.75000000000003,-0.014138817480719722,,,,,,,
Karachi,24.8607,67.0011,2026-03-11 03:00:00+00:00,75.8,114.39,0.0,0.07,79.54,0.24,23.91,45.34,0.0,3,11,3,2,76.7,79.1,72.5,78.61666666666669,-0.011734028683181299,,,,,,,
Karachi,24.8607,67.0011,2026-03-11 04:00:00+00:00,75.2,114.42,0.0,0.05,81.63,0.26,23.63,45.78,0.0,4,11,3,2,75.8,77.8,73.4,77.5166666666667,-0.007915567282321826,,,,,,,
Karachi,24.8607,67.0011,2026-03-11 05:00:00+00:00,75.6,114.92,0.0,0.04,82.07,0.28,23.79,48.08,0.0,5,11,3,2,75.2,76.7,74.2,76.70000000000003,0.005319148936170099,,,,,,,
Karachi,24.8607,67.0011,2026-03-11 06:00:00+00:00,76.5,115.75,0.0,0.03,81.36,0.3,24.24,51.75,0.0,6,11,3,2,75.6,75.8,75.1,76.2666666666667,0.01190476190476198,,,,,,,
Karachi,24.8607,67.0011,2026-03-11 07:00:00+00:00,77.9,117.03,0.0,0.03,79.88,0.32,24.89,56.71,0.0,7,11,3,2,76.5,75.2,76.2,76.28333333333336,0.018300653594771316,,,,,,,
Karachi,24.8607,67.0011,2026-03-11 08:00:00+00:00,79.5,118.3,0.01,0.03,78.0,0.33,25.65,63.12,0.0,8,11,3,2,77.9,75.6,77.5,76.75000000000003,0.020539152759948578,,,,,,,
